vader_score,vader_score_pos,vader_score_neg
0.9201,0.399,0.0
0.9752,0.375,0.0
0.9039,0.485,0.095
0.7954,0.477,0.297
0.9393,0.603,0.0
-0.296,0.0,0.688
0.891,0.346,0.0
0.7315,0.219,0.0
0.8908,0.273,0.0
0.5719,0.222,0.0
0.9623,0.555,0.0
0.8481,0.559,0.145
0.943,0.219,0.132
-0.4767,0.0,0.383
0.3291,0.0,0.0
0.2732,0.748,0.595
0.9545,0.578,0.058
-0.5096,0.0,0.086
0.765,0.767,0.0
0.8118,0.552,0.035
0.2263,0.418,0.1
0.5859,0.202,0.0
0.8419,0.46,0.0
0.2996,0.461,0.168
0.85,0.483,0.072
0.8591,0.633,0.042
0.4754,0.34,0.0
0.8563,0.514,0.186
0.9477,0.446,0.0
0.9184,0.404,0.11
-0.7576,0.0,0.289
0.9838,0.159,0.12
0.9633,0.302,0.0
0.8703,0.172,0.043
0.9789,0.384,0.0
0.802,0.217,0.0
0.0,0.0,0.081
0.5719,0.787,0.0
0.8335,0.364,0.015
0.9554,0.495,0.076
0.7964,0.47,0.0
0.9399,0.518,0.075
0.9772,0.48,0.0
0.7717,0.655,0.0
0.6542,0.258,0.053
0.8045,0.452,0.0
0.5542,0.0,0.0
0.8779,0.771,0.0
0.659,0.093,0.0
0.8126,0.559,0.0
0.5574,0.0,0.0
0.765,0.227,0.0
-0.7313,0.201,0.099
0.1531,0.425,0.072
-0.5288,0.0,0.107
0.742,0.411,0.0
0.0,0.0,0.0
-0.2235,0.0,0.212
0.6675,0.17,0.0
-0.8585,0.0,0.182
0.9578,0.526,0.0
0.8826,0.489,0.0
0.7845,0.185,0.0
0.9698,0.536,0.0
0.0,0.0,0.0
-0.5095,0.216,0.459
0.3142,0.259,0.074
-0.0516,0.223,0.0
0.9563,0.317,0.149
-0.9055,0.0,0.079
-0.5719,0.0,0.0
0.9493,0.77,0.0
0.9451,0.362,0.0
0.8807,0.792,1.0
0.3612,0.294,0.0
0.9764,0.522,0.0
-0.8772,0.0,0.102
0.9062,0.61,0.274
0.9606,0.589,0.0
0.6087,0.755,0.216
0.9788,0.333,0.0
0.9081,0.746,0.0
0.2619,0.0,0.153
0.5719,0.552,0.0
0.4404,0.492,0.0
0.7506,0.481,0.0
0.0,0.0,0.0
0.9664,0.131,0.101
-0.7096,0.0,0.136
0.7239,0.327,0.081
0.5423,0.0,0.017
0.0,0.381,0.0
0.874,0.238,0.062
0.9153,0.804,0.0
-0.4404,0.0,0.42
0.4404,0.492,0.0
-0.2263,0.804,0.462
0.8126,0.649,0.0
0.0,0.0,0.0
0.7579,0.209,0.0
-0.2006,0.565,0.322
-0.3412,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.8822,0.774,0.0
0.9253,0.627,0.0
0.908,0.162,0.0
-0.5719,0.0,0.0
0.8885,0.633,0.0
0.9092,0.278,0.0
0.5547,0.238,0.168
0.8176,0.667,0.0
0.8126,0.649,0.0
0.9081,0.472,0.0
0.0788,0.524,0.162
0.9514,0.278,0.0
0.6232,0.228,0.206
0.6249,0.506,0.0
0.7783,0.477,0.107
0.8225,0.394,0.0
-0.1788,0.485,0.231
0.5574,0.0,0.0
0.9661,0.506,0.0
-0.2484,0.0,0.1
0.5302,0.061,0.0
0.9242,0.658,0.064
0.6997,0.491,0.0
0.4939,0.516,0.0
0.9693,0.32,0.17
0.9779,0.354,0.0
0.4019,0.0,0.0
0.4019,0.252,0.0
0.9371,0.457,0.133
0.4663,0.0,0.261
0.9476,0.331,0.0
0.9398,0.429,0.188
0.5574,0.0,0.0
0.9295,0.627,0.361
0.7351,0.419,0.0
0.6966,0.269,0.033
-0.1761,0.0,0.458
-0.3822,0.398,0.185
-0.296,0.0,0.167
0.5719,0.291,0.0
0.9371,0.509,0.268
-0.5719,0.0,0.0
0.8638,0.56,0.0
0.6908,0.554,0.0
0.8955,0.545,0.0
0.9453,0.501,0.0
0.7351,0.508,0.0
0.8304,0.246,0.0
-0.5719,0.0,0.0
0.8016,0.204,0.0
0.765,0.6,0.0
0.9136,0.669,0.0
0.3591,0.759,0.445
0.8442,0.695,0.0
0.8849,0.491,0.0
0.9627,0.318,0.0
0.8707,0.428,0.0
0.9294,0.424,0.068
0.7828,0.166,0.0
0.765,0.398,0.0
0.5574,0.529,0.232
0.8534,0.523,0.0
0.8955,0.474,0.0
0.9807,0.285,0.072
0.8803,0.345,0.0
0.2006,0.187,0.104
0.875,0.251,0.0
0.872,0.703,0.063
0.9398,0.208,0.0
0.8864,0.362,0.0
0.0,0.782,0.0
0.9575,0.583,0.378
-0.7096,0.0,0.355
0.9847,0.325,0.0
0.8442,0.603,0.0
0.991,0.172,0.0
-0.1675,0.272,0.176
0.4939,0.444,0.0
0.9072,0.164,0.0
0.9558,0.219,0.0
0.9751,0.202,0.0
0.2023,0.375,0.156
0.4404,0.225,0.0
0.9824,0.339,0.0
0.9747,0.438,0.0
0.9033,0.377,0.335
-0.1027,0.213,0.437
0.7425,0.44,0.0
0.4754,0.436,0.0
0.6249,0.565,0.0
-0.8204,0.0,0.146
0.5413,0.236,0.078
-0.0276,0.34,0.516
0.9719,0.314,0.0
0.5859,0.709,0.151
0.807,0.401,0.062
-0.7964,0.0,0.386
0.9601,0.348,0.0
0.9716,0.613,0.0
0.235,0.744,0.164
0.1524,0.615,0.191
0.0,0.0,0.0
0.8519,0.608,0.0
0.9246,0.395,0.0
0.9531,0.346,0.0
0.9904,0.43,0.0
0.8883,0.535,0.0
0.9678,0.569,0.15
0.7647,0.383,0.0
0.4215,0.318,0.0
-0.7845,0.0,0.762
0.9808,0.266,0.0
0.827,0.251,0.0
0.9552,0.299,0.0
0.8439,0.552,0.036
-0.3612,0.0,0.122
0.9039,0.123,0.0
0.25,0.412,0.153
-0.8739,0.0,0.125
0.7003,0.42,0.0
0.8516,0.536,0.28
0.6369,0.271,0.0
0.9349,0.679,0.0
0.9081,0.792,0.0
0.0,0.0,0.0
-0.5719,0.0,0.0
0.9828,0.283,0.0
0.8016,0.427,0.0
-0.5626,0.643,0.234
0.8927,0.447,0.0
0.7579,0.172,0.0
0.0,0.0,0.0
0.831,0.378,0.04
0.7579,0.409,0.103
0.743,0.677,0.0
0.1531,0.655,0.339
0.6701,0.555,0.0
-0.0034,0.051,0.0
0.926,0.529,0.0
0.9509,0.624,0.0
0.0,0.0,0.0
0.1027,0.0,0.0
0.0516,0.244,0.102
-0.5719,0.0,0.0
0.0,0.0,0.0
0.4694,0.161,0.127
0.742,0.262,0.0
-0.6684,0.402,0.119
0.1027,0.0,0.0
0.4498,0.472,0.167
-0.8731,0.075,0.083
0.9979,0.286,0.0
0.4215,0.737,0.0
0.5719,0.252,0.0
-0.4497,0.0,0.091
0.8908,0.562,0.49
0.8885,0.633,0.0
0.9399,0.347,0.063
0.7474,0.29,0.0
0.0,0.0,0.0
0.8313,0.259,0.0
0.8316,0.276,0.0
-0.5859,0.0,0.082
0.4927,0.347,0.0
-0.1761,0.545,0.146
0.7713,0.26,0.0
0.9127,0.528,0.237
0.9762,0.353,0.0
0.5571,0.355,0.186
-0.4404,0.0,0.0
-0.7868,0.0,0.119
0.8133,0.437,0.068
0.6486,0.483,0.0
0.0,0.0,0.0
0.4294,0.375,0.163
0.6486,0.139,0.0
0.9079,0.403,0.0
0.8655,0.181,0.0
0.7845,0.231,0.023
0.4007,0.209,0.074
0.9742,0.443,0.0
0.872,0.512,0.0
0.9638,0.826,0.0
0.9253,0.35,0.057
0.946,0.21,0.0
0.961,0.0,0.0
0.8979,0.766,0.0
-0.6249,0.0,0.219
0.8779,0.657,0.0
0.802,0.141,0.0
0.7227,0.163,0.0
-0.8176,0.0,0.268
0.5719,0.787,0.0
0.1531,0.552,0.437
0.9231,0.395,0.0
0.9161,0.207,0.101
-0.4877,0.0,0.388
0.875,0.681,0.0
0.9456,0.095,0.029
0.8976,0.292,0.056
0.7184,0.857,0.0
0.8126,0.655,0.0
0.0,0.0,0.0
-0.7783,0.0,0.451
0.9428,0.438,0.423
0.8296,0.48,0.0
-0.0567,0.5,0.319
0.705,0.846,0.061
0.8271,0.427,0.0
0.0,0.0,0.0
0.9076,0.756,0.0
0.8439,0.473,0.0
0.9501,0.578,0.0
0.9041,0.655,0.0
0.7483,0.125,0.0
0.8268,0.524,0.0
0.9819,0.164,0.047
0.9775,0.306,0.0
0.9608,0.622,0.0
0.9801,0.574,0.0
0.8508,0.524,0.0
0.0,0.0,0.0
0.8176,0.515,0.0
0.9803,0.342,0.0
0.9705,0.352,0.0
-0.5118,0.0,0.27
0.5859,0.559,0.0
0.9542,0.776,0.0
0.6361,0.404,0.241
0.835,0.476,0.0
0.9543,0.442,0.0
0.9349,0.592,0.0
0.7397,0.61,0.0
0.0,0.559,0.0
-0.5719,0.0,0.0
0.25,0.767,0.315
0.9468,0.388,0.0
0.9542,0.634,0.0
0.8537,0.261,0.11
0.0772,0.0,0.036
0.5563,0.545,0.0
0.0,0.0,0.0
-0.4939,0.423,0.351
0.7655,0.382,0.185
0.7466,0.425,0.0
0.25,0.804,0.154
0.9421,0.389,0.0
0.9325,0.414,0.0
0.0,0.0,0.0
0.788,0.607,0.0
0.914,0.384,0.0
0.9093,0.371,0.0
-0.7003,0.0,0.592
0.7845,0.697,0.0
-0.296,0.0,0.05
0.3612,0.0,0.0
0.1513,0.545,0.128
0.5357,0.0,0.078
0.4939,0.516,0.0
0.8479,0.254,0.0
0.8251,0.336,0.0
0.8947,0.365,0.0
-0.5719,0.0,0.0
0.0,0.0,0.0
0.9576,0.571,0.024
0.9604,0.437,0.0
0.9287,0.552,0.0
0.9489,0.264,0.123
0.2025,0.0,0.154
0.3818,0.477,0.192
0.8016,0.275,0.0
0.4666,0.432,0.152
0.807,0.51,0.0
-0.2006,0.686,0.275
0.6908,0.266,0.0
0.9916,0.359,0.0
0.0,0.0,0.0
0.4197,0.579,0.153
-0.5256,0.438,0.274
0.4215,0.583,0.0
0.9334,0.418,0.0
0.9524,0.3,0.293
0.954,0.361,0.0
0.8462,0.361,0.0
0.9355,0.571,0.0
0.8516,0.608,0.0
0.0,0.0,0.0
-0.932,0.333,0.258
0.9041,0.603,0.0
0.7794,0.196,0.099
0.9186,0.42,0.0
0.1779,0.492,0.268
0.9042,0.608,0.153
-0.6901,0.0,0.062
0.7305,0.787,0.22
-0.3412,0.0,0.0
-0.2023,0.744,0.171
-0.7786,0.0,0.141
-0.6486,0.0,0.095
-0.0772,0.0,0.0
0.886,0.218,0.0
0.9287,0.74,0.0
0.9696,0.471,0.0
0.9671,0.727,0.0
0.8528,0.23,0.088
0.9149,0.697,0.0
0.932,0.597,0.0
0.6249,0.506,0.0
0.5975,0.186,0.0
0.8807,0.286,0.0
0.9246,0.573,0.0
0.9652,0.339,0.0
0.7474,0.514,0.0
-0.2023,0.0,0.091
0.9001,0.752,0.0
-0.5719,0.0,0.0
0.3818,0.209,0.129
0.3612,0.172,0.0
0.6486,0.32,0.303
0.9857,0.433,0.0
-0.5719,0.0,0.0
0.7684,0.384,0.0
-0.7003,0.0,0.11
0.7579,0.36,0.099
0.5574,0.0,0.0
0.2023,0.744,0.149
0.6893,0.629,0.583
0.6249,0.108,0.0
0.8799,0.611,0.0
-0.5719,0.0,0.0
0.5267,0.531,0.0
0.3627,0.448,0.074
0.8187,0.372,0.0
0.4404,0.42,0.0
0.9081,0.271,0.0
0.8503,0.448,0.0
0.8625,0.471,0.375
0.024,0.375,0.132
0.9373,0.293,0.0
-0.8221,0.0,0.091
0.3804,0.0,0.0
-0.9089,0.0,0.104
-0.818,0.0,0.129
0.9657,0.536,0.0
0.9186,0.309,0.0
0.9325,0.294,0.0
0.93,0.63,0.0
0.4215,0.286,0.0
0.5765,0.145,0.107
0.9674,0.45,0.0
0.8119,0.167,0.042
0.946,0.257,0.0
0.9062,0.592,0.0
0.6674,0.062,0.063
-0.1742,0.756,0.196
0.9482,0.58,0.0
0.8258,0.547,0.0
0.9264,0.58,0.0
0.9456,0.717,0.0
-0.5719,0.0,0.0
-0.296,0.0,0.268
0.9016,0.444,0.0
0.8402,0.223,0.06
-0.5859,0.0,0.127
0.6124,0.235,0.0
0.9169,0.548,0.221
0.6369,0.512,0.0
0.9542,0.462,0.0
-0.25,0.483,0.167
0.7346,0.279,0.0
0.5719,0.649,0.0
0.0,0.0,0.0
0.8885,0.447,0.0
0.9493,0.522,0.0
0.3818,0.0,0.0
0.9974,0.349,0.066
-0.5719,0.0,0.0
0.8576,0.783,0.0
-0.5407,0.178,0.067
0.8104,0.713,0.722
0.5719,0.481,0.0
0.872,0.389,0.0
-0.2263,0.0,0.388
-0.128,0.0,0.157
0.8927,0.492,0.0
-0.6597,0.0,0.195
0.762,0.567,0.0
0.6249,0.339,0.0
-0.7003,0.0,0.512
0.6908,0.655,0.0
0.9244,0.651,0.0
-0.5719,0.0,0.0
0.0,0.787,0.0
0.7695,0.282,0.0
0.0,0.0,0.0
0.9058,0.465,0.0
0.847,0.599,0.033
0.872,0.398,0.0
-0.5719,0.0,0.0
0.34,0.714,0.27
0.9534,0.272,0.105
0.8591,0.396,0.0
0.8537,0.297,0.0
0.8908,0.207,0.0
0.9229,0.152,0.11
0.9528,0.334,0.0
-0.2484,0.0,0.117
0.9349,0.492,0.0
0.9266,0.343,0.0
0.0,0.787,0.0
0.9777,0.552,0.0
0.8822,0.625,0.0
0.9835,0.399,0.0
0.9745,0.384,0.345
0.9221,0.252,0.118
0.9442,0.444,0.231
0.8821,0.304,0.126
0.6142,0.474,0.206
0.0,0.0,0.0
0.3612,0.0,0.0
-0.5719,0.0,0.0
0.959,0.414,0.0
0.9265,0.529,0.067
0.8074,0.611,0.0
0.0772,0.737,0.238
0.9559,0.527,0.0
0.9175,0.473,1.0
0.2748,0.556,0.225
0.7688,0.689,0.0
0.7703,0.506,0.0
0.9096,0.219,0.0
0.765,0.273,0.0
0.5719,0.115,0.079
0.8271,0.672,0.0
0.1779,0.714,0.265
0.0,0.0,0.0
0.9776,0.476,0.0
0.9708,0.409,0.0
-0.0258,0.559,1.0
0.0,0.0,0.0
0.6629,0.239,0.091
0.802,0.474,0.0
0.8316,0.375,0.0
0.8721,0.358,0.041
-0.5719,0.0,0.0
-0.7841,0.0,0.762
0.8779,0.627,0.0
-0.1779,0.0,0.082
-0.4215,0.0,0.08
0.9394,0.366,0.0
0.8132,0.179,0.0
0.4404,0.293,0.0
0.7003,0.367,0.0
0.9644,0.711,0.0
0.9512,0.444,0.0
0.7841,0.216,0.0
0.9718,0.577,0.0
0.9089,0.357,0.0
-0.5719,0.0,0.0
0.9685,0.613,0.0
0.9524,0.396,0.0
0.0,0.0,0.0
0.9179,0.0,0.033
0.8481,0.621,0.0
0.0,0.0,0.0
0.7241,0.145,0.0
0.9446,0.487,0.0
-0.434,0.0,0.356
0.5574,0.0,0.0
0.9062,0.672,0.0
0.5719,0.787,0.0
0.2484,0.344,0.194
0.9945,0.215,0.287
0.6369,0.412,0.0
-0.5571,0.0,0.314
0.9753,0.562,0.0
0.8176,0.517,0.0
0.9571,0.64,0.0
0.9529,0.596,0.0
-0.63,0.201,0.161
0.872,0.201,0.0
0.9042,0.512,0.0
0.8979,0.099,0.0
0.6471,0.456,0.211
-0.6678,0.17,0.171
0.9279,0.494,0.0
0.764,0.354,0.0
0.3182,0.315,0.0
-0.2057,0.0,0.073
0.9456,0.74,0.0
0.0644,0.327,0.078
0.7819,0.232,0.106
0.6119,0.222,0.0
0.946,0.541,0.0
0.762,0.522,0.0
0.7783,0.506,0.12
0.8543,0.647,0.168
0.8155,0.473,0.0
0.9517,0.486,0.0
-0.7878,0.0,0.073
0.9773,0.224,0.027
-0.5859,0.0,0.321
0.0,0.0,0.0
0.8266,0.773,0.0
-0.5936,0.251,0.271
0.9246,0.391,0.0
-0.6908,0.367,0.615
0.9042,0.242,0.0
-0.6249,0.0,0.065
-0.6194,0.0,0.099
0.1779,0.592,0.121
-0.296,0.0,0.075
-0.8588,0.0,0.091
0.8955,0.444,0.0
0.7579,0.367,0.0
-0.7783,0.0,0.307
0.6249,0.593,0.0
0.4404,0.182,0.0
0.9711,0.469,0.0
-0.4019,0.0,0.574
0.9393,0.62,0.0
0.836,0.651,0.0
0.7783,0.741,0.265
0.34,0.545,0.0
0.4939,0.348,0.0
-0.1655,0.047,0.0
0.4562,0.551,0.19
0.8883,0.559,0.0
-0.5719,0.0,0.0
0.8481,0.444,0.272
0.8316,0.583,0.0
0.8705,0.621,0.0
0.0,0.0,0.0
0.891,0.333,0.0
0.2983,0.316,0.222
0.957,0.703,0.0
0.0,0.0,0.0
-0.7399,0.163,0.228
0.0,0.0,0.0
0.9542,0.556,0.0
0.25,0.407,0.31
0.9246,0.263,0.0
0.6908,0.265,0.054
0.9811,0.405,0.098
0.9535,0.427,0.0
0.0,0.0,0.0
0.8658,0.127,0.0
0.9157,0.431,0.279
0.9371,0.518,0.0
0.836,0.431,0.0
0.8685,0.745,0.0
0.0,0.0,0.0
0.4404,0.293,0.0
0.1815,0.274,0.0
0.4779,0.672,0.153
0.0516,0.0,0.15
0.9779,0.426,0.0
-0.204,0.34,0.109
0.9556,0.394,0.0
0.4257,0.255,0.105
0.5719,0.27,0.0
-0.6462,0.0,0.043
0.7233,0.752,0.0
0.9169,0.0,0.0
0.6908,0.483,0.0
-0.5719,0.0,0.0
0.4404,0.42,0.0
0.7506,0.286,0.0
0.921,0.466,0.0
0.7845,0.298,0.0
0.3612,0.0,0.0
0.2382,0.178,0.0
-0.3818,0.216,0.115
0.0,0.0,0.0
0.5719,0.196,0.0
0.9618,0.405,0.0
-0.1548,0.129,0.219
0.762,0.621,0.0
0.0,0.0,0.0
-0.1779,0.0,0.0
0.8991,0.474,0.075
0.8934,0.804,0.123
0.7688,0.428,0.0
0.7096,0.744,0.0
0.8378,0.67,0.067
-0.5719,0.0,0.0
-0.8357,0.39,0.111
0.8402,0.677,0.0
0.9606,0.513,0.0
0.8734,0.301,0.039
0.7783,0.39,0.0
0.9477,0.301,0.0
0.7323,0.291,0.0
0.9371,0.653,0.0
0.9832,0.211,0.0
0.872,0.612,0.0
0.0,0.0,0.0
0.6705,0.846,0.0
0.9656,0.29,0.0
0.6597,0.42,0.0
0.891,0.472,0.0
0.6801,0.128,0.0
0.6872,0.152,0.0
0.9061,0.634,0.239
0.5994,0.796,0.0
0.8126,0.487,0.0
0.4215,0.286,0.0
0.6249,0.577,0.0
0.7384,0.308,0.037
0.5499,0.209,0.055
0.8538,0.455,0.0
0.0,0.0,0.0
-0.9505,0.233,0.09
0.5859,0.74,0.079
0.0258,0.403,0.196
0.0,0.411,0.0
0.4754,0.621,0.0
0.9575,0.677,0.0
0.8418,0.486,0.0
0.8522,0.294,0.108
0.6538,0.398,0.173
0.8834,0.632,0.0
0.5574,0.0,0.0
-0.631,0.0,0.094
-0.4576,0.0,0.143
0.7717,0.126,0.0
0.8885,0.268,0.0
-0.1877,0.244,0.0
0.0,0.0,0.0
0.8074,0.787,0.0
0.5123,0.368,0.09
0.9366,0.566,0.0
0.763,0.622,0.0
0.5574,0.0,0.0
0.0,0.0,0.0
0.5267,0.291,0.026
0.8126,0.583,0.0
0.0,0.0,0.0
0.8832,0.34,0.0
0.1027,0.18,0.262
0.8858,0.152,0.0
0.5719,0.787,0.0
0.4215,0.737,0.0
0.9013,0.52,0.228
0.8898,0.488,0.0
0.0,0.0,0.0
0.9628,0.802,0.0
0.9538,0.5,0.0
0.7089,0.219,0.0
0.9544,0.287,0.038
0.4215,0.737,0.0
0.4404,0.592,0.0
0.9601,0.48,0.0
0.9862,0.479,0.0
0.7876,0.198,0.0
0.2716,0.39,0.412
0.7783,0.141,0.093
0.3818,0.0,0.0
-0.6534,0.456,0.297
0.9545,0.498,0.0
0.765,0.726,0.241
0.9419,0.419,0.0
0.762,0.766,0.0
0.8674,0.709,0.0
0.3612,0.293,0.202
-0.5023,0.143,0.284
0.891,0.538,0.0
0.0,0.506,0.0
0.9349,0.325,0.0
-0.1298,0.0,0.0
0.0,0.0,0.0
0.6369,0.296,0.0
0.8779,0.579,0.192
0.9022,0.789,0.0
0.8977,0.448,0.0
0.2035,0.559,0.218
0.9587,0.386,0.0
-0.3421,0.359,0.258
0.5719,0.787,0.0
-0.228,0.228,0.12
0.9938,0.398,0.0
0.8622,0.75,0.0
0.7501,0.415,0.0
-0.5719,0.0,0.0
0.7906,0.461,0.0
0.8998,0.378,0.062
0.7906,0.194,0.0
0.624,0.485,0.202
0.2382,0.18,0.0
0.0,0.0,0.0
0.8718,0.16,0.0
0.7496,0.594,0.0
0.5574,0.0,0.0
0.942,0.531,0.121
0.0,1.0,0.0
0.1406,0.848,0.148
0.9824,0.371,0.0
0.893,0.714,0.118
0.4391,0.375,0.175
0.3291,0.128,0.0
-0.138,0.152,0.086
0.9212,0.485,0.0
0.9545,0.247,0.0
-0.296,0.0,0.216
0.5357,0.497,0.058
0.2944,0.231,0.142
-0.296,0.0,0.0
0.8074,0.27,0.0
0.2023,0.767,0.455
-0.4742,0.552,0.162
0.8885,0.58,0.0
0.9201,0.482,0.0
0.8519,0.0,0.0
-0.34,0.217,1.0
0.8953,0.553,0.0
0.3307,0.383,0.122
0.7269,0.753,0.0
0.2263,0.444,0.277
0.3412,0.0,0.326
0.8316,0.771,0.208
0.9001,0.786,0.0
-0.5908,0.583,0.433
0.7739,0.519,0.127
0.5563,0.418,0.0
-0.0772,0.506,0.269
0.9623,0.59,0.0
0.9675,0.349,0.0
0.0,0.0,0.0
-0.296,0.0,0.306
0.8481,0.406,0.0
0.8716,0.458,0.101
0.9033,0.736,0.0
0.8591,0.284,0.0
0.7506,0.444,0.0
0.9022,0.454,0.0
-0.2531,0.0,0.064
-0.868,0.0,0.414
0.836,0.467,0.0
0.4398,0.126,0.0
-0.1045,0.0,0.086
0.6808,0.118,0.0
0.9538,0.774,0.0
0.0,0.0,0.0
0.6949,0.419,0.0
0.8479,0.215,0.2
-0.2263,0.0,0.132
0.9128,0.475,0.0
0.1366,0.137,0.087
0.7181,0.315,0.0
0.9635,0.306,0.061
0.9694,0.728,0.0
0.9403,0.298,0.0
0.981,0.362,0.0
0.4404,0.451,0.268
0.9684,0.337,0.0
0.6705,0.244,0.0
0.9275,0.145,0.0
0.763,0.826,0.0
0.8807,0.688,0.0
0.9509,0.614,0.0
0.5719,0.252,0.0
0.8271,0.451,0.0
0.1531,0.286,0.423
0.9287,0.268,0.0
0.8947,0.729,0.0
-0.8655,0.0,0.316
0.9117,0.29,0.0
0.0747,0.478,0.14
0.5719,0.7,0.0
0.9674,0.454,0.213
0.5574,0.0,0.0
0.8271,0.658,0.0
0.5994,0.661,0.0
-0.0276,0.0,0.0
0.4678,0.235,0.096
0.0,0.0,0.0
0.8733,0.215,0.097
0.902,0.306,0.0
0.0,0.0,0.0
0.4404,0.293,0.0
0.6293,0.398,0.133
0.9722,0.355,0.0
0.0,0.0,0.0
0.9756,0.536,0.0
0.9674,0.669,0.0
0.9167,0.205,0.0
0.6964,0.296,0.134
0.9254,0.55,0.0
0.6808,0.583,0.0
0.886,0.278,0.0
0.8332,0.524,0.0
0.9657,0.256,0.0
0.6249,0.406,0.0
0.0,0.0,0.0
0.4215,0.149,0.0
0.9889,0.33,0.069
0.8698,0.243,0.0
0.6249,0.804,0.0
0.5719,0.787,0.0
0.8028,0.226,0.0
0.5574,0.0,0.0
0.0,0.0,0.0
0.4939,0.615,0.0
0.8316,0.191,0.0
0.9382,0.442,0.0
0.9806,0.386,0.11
0.9231,0.288,0.0
-0.9661,0.0,0.125
0.9069,0.286,0.025
0.8957,0.6,0.0
0.5719,0.787,0.0
0.7642,0.359,0.0
0.2732,0.42,0.141
0.9723,0.648,0.0
0.34,0.286,0.0
-0.5423,0.0,0.2
0.7845,0.0,0.0
0.3612,0.294,0.0
0.4927,0.262,0.0
0.6249,0.279,0.089
0.9696,0.689,0.0
-0.7351,0.0,0.161
0.9699,0.516,0.0
0.8442,0.608,0.124
0.0,0.0,0.0
0.785,0.568,0.199
0.9487,0.441,0.036
0.8519,0.639,0.205
0.3612,0.556,0.0
0.9535,0.211,0.0
0.848,0.31,0.039
0.0,0.0,0.0
-0.6908,0.0,0.222
0.8826,0.769,0.0
0.5574,0.0,0.0
0.91,0.284,0.0
0.891,0.339,0.0
0.5106,0.398,0.0
0.9446,0.377,0.097
0.4877,0.311,0.0
0.9876,0.586,0.0
0.7797,0.565,0.141
0.9441,0.541,0.088
0.7579,0.195,0.0
0.6213,0.0,0.093
0.9336,0.382,0.0
0.8387,0.215,0.0
0.9123,0.412,0.02
0.6249,0.406,0.0
0.0,0.545,0.0
0.5095,0.207,0.136
0.7647,0.127,0.0
0.9628,0.7,0.196
0.5984,0.0,0.0
0.8795,0.621,0.0
0.9092,0.571,0.024
0.4576,0.187,0.0
0.9614,0.309,0.0
0.971,0.305,0.0
0.0,0.0,0.0
0.3612,0.556,0.0
0.9815,0.365,0.0
0.6249,0.406,0.0
0.5574,0.0,0.0
0.8658,0.393,0.0
-0.8155,0.0,0.173
0.4033,0.649,0.133
0.6369,0.406,0.176
0.8999,0.463,0.0
0.0,0.483,0.0
-0.5719,0.0,0.0
0.743,1.0,0.0
0.6486,0.346,0.0
0.4437,0.0,0.255
0.9726,0.4,0.024
0.9549,0.536,0.262
0.9725,0.259,0.0
0.5859,0.559,0.0
0.6997,0.422,0.217
0.762,0.686,0.0
0.8973,0.724,0.455
0.8854,0.15,0.121
-0.5719,0.0,0.0
0.34,0.156,0.0
0.701,0.773,0.399
0.5574,0.0,0.0
0.5994,0.494,0.0
0.9186,0.796,0.132
0.6656,0.175,0.075
0.7184,0.083,0.0
0.5777,0.272,0.238
0.9201,0.766,0.0
0.8074,0.39,0.0
0.7037,0.147,0.0
0.4019,0.0,0.0
0.836,0.725,0.0
0.886,0.405,0.0
0.552,0.0,0.0
0.8519,0.363,0.0
0.9246,0.662,0.0
0.8126,0.552,0.0
-0.4019,0.0,0.124
0.8834,0.339,0.0
0.8255,0.432,0.0
0.8625,0.545,0.0
0.7778,0.576,0.0
-0.7615,0.0,0.129
0.8225,0.559,0.0
0.9743,0.358,0.0
0.8481,0.577,0.0
0.0,0.0,0.0
-0.5719,0.0,0.0
-0.5134,0.375,0.275
-0.6304,0.0,0.222
0.0,0.0,0.0
0.8126,0.402,0.0
0.5499,0.318,0.074
0.9186,0.675,0.0
0.9584,0.507,0.0
0.0,0.0,0.0
0.8534,0.189,0.049
0.5994,0.503,0.209
0.8074,0.252,0.0
0.4588,0.448,0.275
0.8663,0.763,0.135
0.765,0.767,0.0
0.936,0.333,0.0
-0.2023,0.0,0.294
0.0,0.0,0.0
0.5356,0.686,0.279
0.0516,0.451,0.107
0.5106,0.623,0.0
0.4588,0.214,0.0
0.0772,0.42,0.247
0.836,0.664,0.0
0.6369,0.375,0.0
0.5719,0.649,0.0
-0.794,0.492,0.089
0.9382,0.377,0.0
0.7496,0.379,0.0
-0.7518,0.161,0.22
0.5574,0.0,0.0
0.5106,0.524,0.0
0.9601,0.412,0.0
0.9349,0.57,0.0
0.9564,0.42,0.167
0.0,0.0,0.0
0.5423,0.649,0.037
0.7579,0.42,0.0
0.6249,0.672,0.0
0.7783,0.17,0.098
-0.2732,0.0,0.296
0.7351,0.316,0.0
0.4201,0.444,0.059
0.9371,0.73,0.0
0.0,0.0,0.0
0.9812,0.359,0.0
0.5267,0.0,0.0
0.8481,0.577,0.0
0.0,0.649,0.0
0.0,0.0,0.0
-0.7096,0.0,0.306
0.807,0.448,0.0
-0.5719,0.0,0.0
-0.7004,0.0,0.178
0.8126,0.597,0.0
0.0,0.0,0.0
0.5106,0.248,0.0
0.95,0.377,0.0
0.9215,0.237,0.0
0.5994,0.744,0.034
0.9474,0.385,0.0
0.8908,0.473,0.051
